Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote
NRG,"NRG Energy, Inc.",14.6,$4.61B,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/nrg
NYLD,"NRG Yield, Inc.",15.65,$2.86B,2015,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/nyld
NYLD.A,"NRG Yield, Inc.",n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nyld.a
DCM,"NTT DOCOMO, Inc",23.99,$89.25B,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/dcm
NUS,"Nu Skin Enterprises, Inc.",51.35,$2.8B,1996,Health Care,Other Pharmaceuticals,http://www.nasdaq.com/symbol/nus
NUE,Nucor Corporation,60.37,$19.23B,n/a,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/nue
NS,Nustar Energy L.P.,51.71,$4.06B,n/a,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/ns
NS^A,Nustar Energy L.P.,27.25,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ns^a
NSH,"Nustar GP Holdings, LLC",29.95,$1.29B,n/a,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/nsh
NSS,"NuStar Logistics, L.P.",25.95,n/a,n/a,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/nss
JMLP,Nuveen All Cap Energy MLP Opportunities Fund,9.83,$125.44M,2014,n/a,n/a,http://www.nasdaq.com/symbol/jmlp
NVG,Nuveen AMT-Free Municipal Credit Income Fund,14.63,$2.96B,2002,n/a,n/a,http://www.nasdaq.com/symbol/nvg
NUV,Nuveen AMT-Free Municipal Value Fund,9.7,$2.01B,1987,n/a,n/a,http://www.nasdaq.com/symbol/nuv
NUW,Nuveen AMT-Free Municipal Value Fund,16.56,$237.95M,2009,n/a,n/a,http://www.nasdaq.com/symbol/nuw
NEA,Nuveen AMT-Free Quality Municipal Income Fund,13.45,$3.53B,2002,n/a,n/a,http://www.nasdaq.com/symbol/nea
NAZ,Nuveen Arizona Quality Municipal Income Fund,14.25,$165.06M,1992,n/a,n/a,http://www.nasdaq.com/symbol/naz
NBB,Nuveen Build America Bond Fund,20.42,$540.35M,2010,n/a,n/a,http://www.nasdaq.com/symbol/nbb
NBD,Nuveen Build America Bond Opportunity Fund,21.161,$152.47M,2010,n/a,n/a,http://www.nasdaq.com/symbol/nbd
NKX,Nuveen California AMT-Free Quality Municipal Income Fund,14.67,$700.28M,2002,n/a,n/a,http://www.nasdaq.com/symbol/nkx
NCB,Nuveen California Municipal Value Fund 2,16.53,$54.42M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ncb
NCA,"Nuveen California Municipal Value Fund, Inc.",10.41,$290.07M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nca
NAC,Nuveen California Quality Municipal Income Fund,14.52,$2.11B,1999,n/a,n/a,http://www.nasdaq.com/symbol/nac
NTC,Nuveen Connecticut Quality Municipal Income Fund,12.47,$181.24M,1993,n/a,n/a,http://www.nasdaq.com/symbol/ntc
JCE,Nuveen Core Equity Alpha Fund,13.41,$214.85M,2007,n/a,n/a,http://www.nasdaq.com/symbol/jce
JQC,Nuveen Credit Strategies Income Fund,8.79,$1.19B,2003,n/a,n/a,http://www.nasdaq.com/symbol/jqc
JDD,Nuveen Diversified Dividend and Income Fund,11.5,$227.03M,2003,n/a,n/a,http://www.nasdaq.com/symbol/jdd
DIAX,Nuveen Dow 30SM Dynamic Overwrite Fund,15.25,$550.3M,2014,n/a,n/a,http://www.nasdaq.com/symbol/diax
JMF,Nuveen Energy MLP Total Return Fund,13.48,$532.49M,2011,n/a,n/a,http://www.nasdaq.com/symbol/jmf
NEV,Nuveen Enhanced Municipal Value Fund,14.2,$354.29M,2009,n/a,n/a,http://www.nasdaq.com/symbol/nev
JPW,Nuveen Flexible Investment Income Fund,16.88,$62.43M,2013,n/a,n/a,http://www.nasdaq.com/symbol/jpw
JFR,Nuveen Floating Rate Income Fund,11.9,$656.51M,2004,n/a,n/a,http://www.nasdaq.com/symbol/jfr
JRO,Nuveen Floating Rate Income Opportuntiy Fund,12.325,$474.25M,2004,n/a,n/a,http://www.nasdaq.com/symbol/jro
NKG,Nuveen Georgia Quality Municipal Income Fund ,12.78,$134.82M,2002,n/a,n/a,http://www.nasdaq.com/symbol/nkg
JGH,Nuveen Global High Income Fund,16.06,$373.11M,2014,n/a,n/a,http://www.nasdaq.com/symbol/jgh
JHA,Nuveen High Income 2020 Target Term Fund,10.22,$299.72M,2015,n/a,n/a,http://www.nasdaq.com/symbol/jha
JHY,Nuveen High Income 2020 Target Term Fund,10.18,$139.41M,2015,n/a,n/a,http://www.nasdaq.com/symbol/jhy
JHD,Nuveen High Income December 2019 Target Term Fund,10.25,$277.3M,2016,n/a,n/a,http://www.nasdaq.com/symbol/jhd
JHB,Nuveen High Income November 2021 Target Term Fund,10.08,$562.99M,2016,n/a,n/a,http://www.nasdaq.com/symbol/jhb
NXC,Nuveen Insured California Select Tax-Free Income Portfolio,14.83,$93.22M,1992,n/a,n/a,http://www.nasdaq.com/symbol/nxc
NXN,Nuveen Insured New York Select Tax-Free Income Portfolio,13.47,$52.87M,1992,n/a,n/a,http://www.nasdaq.com/symbol/nxn
NID,Nuveen Intermediate Duration Municipal Term Fund,13.22,$620.15M,2012,n/a,n/a,http://www.nasdaq.com/symbol/nid
NMY,Nuveen Maryland Quality Municipal Income Fund,12.6592,$295.9M,1993,n/a,n/a,http://www.nasdaq.com/symbol/nmy
NMT,Nuveen Massachusetts Municipal Income Fund,13.58,$126.95M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nmt
NUM,Nuveen Michigan Quality Municipal Income Fund,13.43,$279.49M,1991,n/a,n/a,http://www.nasdaq.com/symbol/num
NMS,Nuveen Minnesota Quality Municipal Income Fund,15.954,$88.92M,2014,n/a,n/a,http://www.nasdaq.com/symbol/nms
NOM,Nuveen Missouri Quality Municipal Income Fund,15.5676,$36.42M,1993,n/a,n/a,http://www.nasdaq.com/symbol/nom
JLS,Nuveen Mortgage Opportunity Term Fund,23.84,$378.78M,2009,n/a,n/a,http://www.nasdaq.com/symbol/jls
JMM,Nuveen Multi-Market Income Fund,7.31,$69.17M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/jmm
NHA,Nuveen Municipal 2021 Target Term Fund,9.89,$85.19M,2016,n/a,n/a,http://www.nasdaq.com/symbol/nha
NZF,Nuveen Municipal Credit Income Fund,14.35,$2.04B,2007,n/a,n/a,http://www.nasdaq.com/symbol/nzf
NMZ,Nuveen Municipal High Income Opportunity Fund,13.08,$753.9M,2003,n/a,n/a,http://www.nasdaq.com/symbol/nmz
NMI,"Nuveen Municipal Income Fund, Inc.",11.43,$95.03M,1988,n/a,n/a,http://www.nasdaq.com/symbol/nmi
NXJ,Nuveen New Jersey Quality Municipal Income Fund,13.4,$570.63M,2001,n/a,n/a,http://www.nasdaq.com/symbol/nxj
NRK,Nuveen New York AMT-Free Quality Municipal,12.93,$1.13B,2002,n/a,n/a,http://www.nasdaq.com/symbol/nrk
NYV,Nuveen New York Municipal Value Fund 2,15.22,$35.76M,2009,n/a,n/a,http://www.nasdaq.com/symbol/nyv
NNY,"Nuveen New York Municipal Value Fund, Inc.",9.5,$144.43M,1988,n/a,n/a,http://www.nasdaq.com/symbol/nny
NAN,Nuveen New York Quality Municipal Income Fund,13.65,$424.88M,1999,n/a,n/a,http://www.nasdaq.com/symbol/nan
NNC,Nuveen North Carolina Quality Municipal Income Fd,13.13,$215.58M,1993,n/a,n/a,http://www.nasdaq.com/symbol/nnc
NUO,Nuveen Ohio Quality Municipal Income Fund,14.83,$274.68M,1991,n/a,n/a,http://www.nasdaq.com/symbol/nuo
NQP,Nuveen Pennsylvania Quality Municipal Income Fund,13.24,$499.87M,1991,n/a,n/a,http://www.nasdaq.com/symbol/nqp
JPI,Nuveen Preferred and Income Term Fund,23.59,$536.84M,2012,n/a,n/a,http://www.nasdaq.com/symbol/jpi
JPC,Nuveen Preferred Income Opportunites Fund,9.86,$955.41M,2003,n/a,n/a,http://www.nasdaq.com/symbol/jpc
NAD,Nuveen Quality Municipal Income Fund,14.02,$2.83B,1999,n/a,n/a,http://www.nasdaq.com/symbol/nad
JPS,Nuveen Quality Preferred Income Fund 2,9.41,$1.92B,2002,n/a,n/a,http://www.nasdaq.com/symbol/jps
JRI,Nuveen Real Asset Income and Growth Fund,16.42,$160.14M,2012,n/a,n/a,http://www.nasdaq.com/symbol/jri
JRS,Nuveen Real Estate Fund,11.06,$319.55M,2001,n/a,n/a,http://www.nasdaq.com/symbol/jrs
BXMX,Nuveen S&P 500 Buy-Write Income Fund,12.96,$1.34B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bxmx
SPXX,Nuveen S&P 500 Dynamic Overwrite Fund,14.51,$234.37M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/spxx
NIM,Nuveen Select Maturities Municipal Fund,9.95,$123.83M,1992,n/a,n/a,http://www.nasdaq.com/symbol/nim
NXP,Nuveen Select Tax Free Income Portfolio,14.21,$235.46M,1992,n/a,n/a,http://www.nasdaq.com/symbol/nxp
NXQ,Nuveen Select Tax Free Income Portfolio II,13.59,$240.73M,1992,n/a,n/a,http://www.nasdaq.com/symbol/nxq
NXR,Nuveen Select Tax Free Income Portfolio III,14.38,$187.6M,1992,n/a,n/a,http://www.nasdaq.com/symbol/nxr
NSL,Nuveen Senior Income Fund,6.88,$265.72M,1999,n/a,n/a,http://www.nasdaq.com/symbol/nsl
JSD,Nuveen Short Duration Credit Opportunities Fund,17.82,$179.9M,2011,n/a,n/a,http://www.nasdaq.com/symbol/jsd
JTD,Nuveen Tax-Advantaged Dividend Growth Fund,14.21,$205.82M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/jtd
JTA,Nuveen Tax-Advantaged Total Return Strategy Fund,11.7,$161.96M,2004,n/a,n/a,http://www.nasdaq.com/symbol/jta
NTX,Nuveen Texas Quality Municipal Income Fund,13.94,$139.78M,1991,n/a,n/a,http://www.nasdaq.com/symbol/ntx
NPV,Nuveen Virginia Quality Municipal Income Fund,13.11,$235.1M,1993,n/a,n/a,http://www.nasdaq.com/symbol/npv
NIQ,Nuveenn Intermediate Duration Quality Municipal Term Fund,12.6,$165.02M,2013,n/a,n/a,http://www.nasdaq.com/symbol/niq
JMT,Nuven Mortgage Opportunity Term Fund 2,23.1325,$112.68M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/jmt
NVR,"NVR, Inc.",1700,$6.4B,n/a,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/nvr
OAK,"Oaktree Capital Group, LLC",41.1,$6.37B,2012,Finance,Investment Managers,http://www.nasdaq.com/symbol/oak
OAS,Oasis Petroleum Inc.,14.76,$3.49B,2010,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/oas
OXY,Occidental Petroleum Corporation,69.08,$52.79B,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/oxy
OII,"Oceaneering International, Inc.",27.71,$2.72B,n/a,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/oii
OZM,Och-Ziff Capital Management Group LLC,3.17,$1.52B,2007,Finance,Investment Managers,http://www.nasdaq.com/symbol/ozm
OCIP,OCI Partners LP,9,$782.98M,2013,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/ocip
OCN,Ocwen Financial Corporation,5.04,$624.91M,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/ocn
OFG,OFG Bancorp,13.1,$575.27M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ofg
OFG^A,OFG Bancorp,23.61,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ofg^a
OFG^B,OFG Bancorp,23.81,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ofg^b
OFG^D,OFG Bancorp,24.25,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ofg^d
OGE,OGE Energy Corporation,33.75,$6.74B,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/oge
OIBR.C,Oi S.A.,n/a,n/a,2014,n/a,n/a,http://www.nasdaq.com/symbol/oibr.c
OIS,"Oil States International, Inc.",38.85,$2B,2001,Energy,Metal Fabrications,http://www.nasdaq.com/symbol/ois
ODC,Oil-Dri Corporation Of America,34.86,$253.41M,n/a,Consumer Durables,Miscellaneous manufacturing industries,http://www.nasdaq.com/symbol/odc
ORI,Old Republic International Corporation,18.98,$4.98B,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/ori
OLN,Olin Corporation,27.07,$4.47B,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/oln
OMAA,OM Asset Management plc,22.01,n/a,2016,Finance,Investment Managers,http://www.nasdaq.com/symbol/omaa
OMAM,OM Asset Management plc,14.6,$1.67B,2014,Finance,Investment Managers,http://www.nasdaq.com/symbol/omam
OHI,"Omega Healthcare Investors, Inc.",32.46,$6.33B,1992,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/ohi
OME,Omega Protein Corporation,24.45,$548.61M,1998,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/ome
OMC,Omnicom Group Inc.,85.31,$20.12B,n/a,Technology,Advertising,http://www.nasdaq.com/symbol/omc
OMN,OMNOVA Solutions Inc.,9.75,$439.98M,n/a,Basic Industries,Specialty Chemicals,http://www.nasdaq.com/symbol/omn
ASGN,"On Assignment, Inc.",44.93,$2.38B,1992,Technology,Professional Services,http://www.nasdaq.com/symbol/asgn
ONDK,"On Deck Capital, Inc.",4.98,$355.78M,2014,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/ondk
OGS,"ONE Gas, Inc.",62.35,$3.26B,2014,Public Utilities,Oil/Gas Transmission,http://www.nasdaq.com/symbol/ogs
OLP,"One Liberty Properties, Inc.",24.24,$429.79M,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/olp
OB,"OneBeacon Insurance Group, Ltd.",15.38,$1.45B,2006,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/ob
OMF,"OneMain Holdings, Inc.",23.61,$3.18B,2013,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/omf
OKS,"ONEOK Partners, L.P.",44.8,$12.81B,n/a,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/oks
OKE,"ONEOK, Inc.",56.31,$11.85B,n/a,Public Utilities,Oil & Gas Production,http://www.nasdaq.com/symbol/oke
OOMA,"Ooma, Inc.",9,$161.07M,2015,Technology,EDP Services,http://www.nasdaq.com/symbol/ooma
OPY,"Oppenheimer Holdings, Inc.",18.85,$251.85M,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/opy
ORCL,Oracle Corporation,39.26,$161.06B,1986,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/orcl
ORAN,Orange,15.88,$42.24B,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/oran
OA,"Orbital ATK, Inc.",88.97,$5.21B,n/a,Capital Goods,Military/Government/Technical,http://www.nasdaq.com/symbol/oa
ORC,"Orchid Island Capital, Inc.",11.43,$365.35M,2013,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/orc
OEC,Orion Engineered Carbons S.A,19.95,$1.18B,2014,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/oec
ORN,"Orion Group Holdings, Inc.",10.25,$283.73M,n/a,Basic Industries,Military/Government/Technical,http://www.nasdaq.com/symbol/orn
IX,Orix Corp Ads,81.37,$21.55B,n/a,Finance,Diversified Financial Services,http://www.nasdaq.com/symbol/ix
ORA,"Ormat Technologies, Inc.",52.96,$2.63B,2004,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/ora
OSK,Oshkosh Corporation,69,$5.15B,n/a,Capital Goods,Auto Manufacturing,http://www.nasdaq.com/symbol/osk
OR,Osisko Gold Royalties Ltd,10.65,$1.14B,2016,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/or
OUT,OUTFRONT Media Inc.,26.64,$3.68B,2014,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/out
OSG,"Overseas Shipholding Group, Inc.",4.82,$338.34M,2015,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/osg
OMI,"Owens & Minor, Inc.",36.95,$2.27B,n/a,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/omi
OC,Owens Corning Inc,53.87,$6.1B,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/oc
OI,"Owens-Illinois, Inc.",19.25,$3.12B,n/a,Consumer Durables,Containers/Packaging,http://www.nasdaq.com/symbol/oi
OXM,"Oxford Industries, Inc.",54.48,$913.64M,n/a,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/oxm
PAI,"Pacific American Income Shares, Inc.",14.17,$134.08M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/pai
ROYT,Pacific Coast Oil Trust,1.13,$43.6M,2012,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/royt
PACD,Pacific Drilling S.A.,4.36,$92.36M,2011,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/pacd
PCG,Pacific Gas & Electric Co.,60.58,$30.63B,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/pcg
PKG,Packaging Corporation of America,87.22,$8.22B,2000,Consumer Durables,Containers/Packaging,http://www.nasdaq.com/symbol/pkg
PANW,"Palo Alto Networks, Inc.",138.48,$12.7B,2012,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/panw
PAM,Pampa Energia S.A.,40.97,$3.01B,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/pam
P,"Pandora Media, Inc.",12.76,$2.98B,2011,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/p
PHX,Panhandle Royalty Company,22.26,$369.52M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/phx
PAR,PAR Technology Corporation,5.86,$92.46M,n/a,Miscellaneous,Office Equipment/Supplies/Services,http://www.nasdaq.com/symbol/par
PGRE,"Paramount Group, Inc.",16.23,$3.59B,2014,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/pgre
PKE,Park Electrochemical Corporation,17.88,$361.8M,n/a,Technology,Electrical Products,http://www.nasdaq.com/symbol/pke
PK,Park Hotels & Resorts Inc.,29.09,$788.34M,2016,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/pk
PKD,Parker Drilling Company,2.8,$350.16M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/pkd
PH,Parker-Hannifin Corporation,146.25,$19.51B,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/ph
PKY,"Parkway, Inc.",21.79,$1.07B,2016,n/a,n/a,http://www.nasdaq.com/symbol/pky
PE,"Parsley Energy, Inc.",36.56,$7.59B,2014,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/pe
PRE^F,PartnerRe Ltd.,24.88,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/pre^f
PRE^G,PartnerRe Ltd.,26.2,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/pre^g
PRE^H,PartnerRe Ltd.,27.97,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/pre^h
PRE^I,PartnerRe Ltd.,24.83,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/pre^i
PRTY,Party City Holdco Inc.,14.7,$1.76B,2015,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/prty
PTHN,Patheon N.V.,28.42,n/a,2016,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/pthn
PN,"Patriot National, Inc.",4.76,$127.84M,2015,Finance,Specialty Insurers,http://www.nasdaq.com/symbol/pn
PAYC,"Paycom Software, Inc.",48.72,$2.93B,2014,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/payc
PBF,PBF Energy Inc.,23.71,$2.33B,2012,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/pbf
PBFX,PBF Logistics LP,19.6,$817.91M,2014,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/pbfx
PSO,"Pearson, Plc",9.93,$8.09B,n/a,Consumer Services,Books,http://www.nasdaq.com/symbol/pso
PEB,Pebblebrook Hotel Trust,29.28,$2.11B,2009,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/peb
PEB^C,Pebblebrook Hotel Trust,24.96,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/peb^c
PEB^D,Pebblebrook Hotel Trust,24.8915,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/peb^d
PBA,Pembina Pipeline Corp.,31.99,$12.66B,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/pba
PGH,Pengrowth Energy Corporation,1.4,$766.79M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/pgh
PWE,Penn West Petroleum Ltd,1.89,$950.22M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/pwe
PNTA,PennantPark Investment Corporation,25.1,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/pnta
PEI,Pennsylvania Real Estate Investment Trust,18.46,$1.28B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/pei
PEI^A,Pennsylvania Real Estate Investment Trust,25.36,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/pei^a
PEI^B,Pennsylvania Real Estate Investment Trust,25.14,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/pei^b
PFSI,"PennyMac Financial Services, Inc.",16.1,$359.18M,2013,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/pfsi
PMT,PennyMac Mortgage Investment Trust,16.95,$1.13B,2009,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/pmt
PAG,"Penske Automotive Group, Inc.",52.31,$4.46B,n/a,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/pag
PNR,Pentair plc.,58.71,$10.67B,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/pnr
PEN,"Penumbra, Inc.",74.55,$2.36B,2015,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/pen
PEP,"Pepsico, Inc.",101.55,$145.64B,n/a,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/pep
PFGC,Performance Food Group Company,23.1,$2.39B,2015,Consumer Non-Durables,Food Distributors,http://www.nasdaq.com/symbol/pfgc
PKI,"PerkinElmer, Inc.",53.9,$5.9B,n/a,Capital Goods,Biotechnology: Laboratory Analytical Instruments,http://www.nasdaq.com/symbol/pki
PBT,Permian Basin Royalty Trust,8.13,$378.93M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/pbt
PRGO,Perrigo Company,77.8,$11.15B,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/prgo
PZE,Petrobras Argentina S.A.,8.32,$1.68B,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/pze
PTR,PetroChina Company Limited,80.77,$147.83B,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/ptr
PBR,Petroleo Brasileiro S.A.- Petrobras,11.32,$73.83B,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/pbr
PBR.A,Petroleo Brasileiro S.A.- Petrobras,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/pbr.a
PQ,Petroquest Energy Inc,4.02,$84.82M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/pq
PFE,"Pfizer, Inc.",32.52,$197.34B,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/pfe
PGTI,"PGT Innovations, Inc.",11.35,$556.12M,2006,Capital Goods,Building Products,http://www.nasdaq.com/symbol/pgti
PMC,Pharmerica Corporation,26.2,$806.48M,n/a,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/pmc
PHH,PHH Corp,14.54,$779.34M,2002,Finance,Diversified Financial Services,http://www.nasdaq.com/symbol/phh
PM,Philip Morris International Inc,90.4,$140.24B,n/a,Consumer Non-Durables,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/pm
PSX,Phillips 66,83.29,$43.38B,n/a,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/psx
PSXP,Phillips 66 Partners LP,51.06,$5.38B,2013,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/psxp
FENG,Phoenix New Media Limited,3.39,$241.81M,2011,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/feng
DOC,Physicians Realty Trust,18.77,$2.54B,2013,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/doc
PDM,"Piedmont Office Realty Trust, Inc.",20.64,$3B,n/a,Consumer Services,Building operators,http://www.nasdaq.com/symbol/pdm
PIR,"Pier 1 Imports, Inc.",8.15,$676.73M,n/a,Consumer Services,Home Furnishings,http://www.nasdaq.com/symbol/pir
PCQ,PIMCO California Municipal Income Fund,15.95,$298.01M,2001,n/a,n/a,http://www.nasdaq.com/symbol/pcq
PCK,Pimco California Municipal Income Fund II,9.5,$303.15M,2002,n/a,n/a,http://www.nasdaq.com/symbol/pck
