Symbol	Name	LastSale	MarketCap	IPOyear	Sector	industry	Summary Quote
TWIN	"Twin Disc, Incorporated"	17.85	$204.94M	n/a	Technology	Industrial Machinery/Components	http://www.nasdaq.com/symbol/twin
TRCB	Two River Bancorp	14.83	$118.07M	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/trcb
USCR	"U S Concrete, Inc."	62.4	$979.46M	n/a	Capital Goods	Building Materials	http://www.nasdaq.com/symbol/uscr
PRTS	"U.S. Auto Parts Network, Inc."	3.6	$125.92M	2007	Consumer Services	Other Specialty Stores	http://www.nasdaq.com/symbol/prts
USEG	U.S. Energy Corp.	1.23	$7.55M	n/a	Energy	Oil & Gas Production	http://www.nasdaq.com/symbol/useg
GROW	"U.S. Global Investors, Inc."	1.54	$23.44M	n/a	Finance	Investment Managers	http://www.nasdaq.com/symbol/grow
UREE	"U.S. Rare Earths, Inc."	0.06	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/uree
UBNT	"Ubiquiti Networks, Inc."	59.69	$4.9B	2011	Technology	Radio And Television Broadcasting And Communications Equipment	http://www.nasdaq.com/symbol/ubnt
UFPT	"UFP Technologies, Inc."	24.65	$178.17M	1993	Capital Goods	Containers/Packaging	http://www.nasdaq.com/symbol/ufpt
ULTA	"Ulta Salon, Cosmetics & Fragrance, Inc."	261.4	$16.27B	2007	Consumer Services	Other Specialty Stores	http://www.nasdaq.com/symbol/ulta
UCTT	"Ultra Clean Holdings, Inc."	12.18	$400.99M	2004	Technology	Semiconductors	http://www.nasdaq.com/symbol/uctt
RARE	Ultragenyx Pharmaceutical Inc.	73.01	$2.98B	2014	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/rare
ULBI	Ultralife Corporation	5.2	$79.22M	1992	Miscellaneous	Industrial Machinery/Components	http://www.nasdaq.com/symbol/ulbi
UTEK	"Ultratech, Inc."	25.2	$677.09M	1993	Technology	Industrial Machinery/Components	http://www.nasdaq.com/symbol/utek
UMBF	UMB Financial Corporation	74.84	$3.71B	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/umbf
UMPQ	Umpqua Holdings Corporation	18.74	$4.13B	n/a	Finance	Savings Institutions	http://www.nasdaq.com/symbol/umpq
UNAM	Unico American Corporation	10.35	$54.93M	n/a	Finance	Property-Casualty Insurers	http://www.nasdaq.com/symbol/unam
UNIS	Unilife Corporation	2.49	$43.28M	n/a	Health Care	Medical/Dental Instruments	http://www.nasdaq.com/symbol/unis
UBSH	Union Bankshares Corporation	34.83	$1.52B	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/ubsh
UNB	"Union Bankshares, Inc."	43.75	$195.11M	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/unb
UNXL	"Uni-Pixel, Inc."	1.14	$51.35M	n/a	Capital Goods	Industrial Machinery/Components	http://www.nasdaq.com/symbol/unxl
QURE	uniQure N.V.	5.98	$150.32M	2014	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/qure
UBCP	"United Bancorp, Inc."	13.445	$72.94M	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/ubcp
UBOH	"United Bancshares, Inc."	21.1156	$69.19M	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/uboh
UBSI	"United Bankshares, Inc."	45.1	$3.66B	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/ubsi
UCBA	United Community Bancorp	16.35	$68.64M	n/a	Finance	Savings Institutions	http://www.nasdaq.com/symbol/ucba
UCBI	"United Community Banks, Inc."	28.69	$2.03B	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/ucbi
UCFC	United Community Financial Corp.	8.4	$391.02M	n/a	Finance	Banks	http://www.nasdaq.com/symbol/ucfc
UBNK	"United Financial Bancorp, Inc. "	17.71	$894.57M	n/a	Finance	Banks	http://www.nasdaq.com/symbol/ubnk
UFCS	"United Fire Group, Inc"	47.49	$1.2B	n/a	Finance	Property-Casualty Insurers	http://www.nasdaq.com/symbol/ufcs
UIHC	United Insurance Holdings Corp.	15.07	$326.21M	n/a	Finance	Property-Casualty Insurers	http://www.nasdaq.com/symbol/uihc
UNFI	"United Natural Foods, Inc."	47.42	$2.4B	1996	Consumer Non-Durables	Food Distributors	http://www.nasdaq.com/symbol/unfi
UBFO	United Security Bancshares	7.5499	$126.13M	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/ubfo
USLM	"United States Lime & Minerals, Inc."	76.96	$428.25M	n/a	Basic Industries	Mining & Quarrying of Nonmetallic Minerals (No Fuels)	http://www.nasdaq.com/symbol/uslm
UTHR	United Therapeutics Corporation	150.22	$6.37B	1999	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/uthr
UG	"United-Guardian, Inc."	15.55	$71.44M	n/a	Consumer Non-Durables	Package Goods/Cosmetics	http://www.nasdaq.com/symbol/ug
UNTY	"Unity Bancorp, Inc."	15.8	$164.52M	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/unty
OLED	Universal Display Corporation	58.2	$2.73B	n/a	Capital Goods	Electrical Products	http://www.nasdaq.com/symbol/oled
UEIC	Universal Electronics Inc.	66.95	$975.61M	1993	Consumer Non-Durables	Consumer Electronics/Appliances	http://www.nasdaq.com/symbol/ueic
UFPI	"Universal Forest Products, Inc."	102.77	$2.09B	1993	Basic Industries	Forest Products	http://www.nasdaq.com/symbol/ufpi
ULH	"Universal Logistics Holdings, Inc."	15.25	$433.29M	n/a	Transportation	Trucking Freight/Courier Services	http://www.nasdaq.com/symbol/ulh
USAP	"Universal Stainless & Alloy Products, Inc."	14.69	$105.87M	1994	Basic Industries	Steel/Iron Ore	http://www.nasdaq.com/symbol/usap
UVSP	Univest Corporation of Pennsylvania	29.25	$777.31M	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/uvsp
UPLD	"Upland Software, Inc."	10.45	$186.44M	2014	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/upld
URRE	"Uranium Resources, Inc."	2.52	$35.62M	n/a	Basic Industries	Precious Metals	http://www.nasdaq.com/symbol/urre
URBN	"Urban Outfitters, Inc."	27.05	$3.14B	1993	Consumer Services	Clothing/Shoe/Accessory Stores	http://www.nasdaq.com/symbol/urbn
ECOL	"US Ecology, Inc."	51.05	$1.11B	n/a	Public Utilities	Environmental Services	http://www.nasdaq.com/symbol/ecol
USAT	"USA Technologies, Inc."	4.6	$185.37M	n/a	Miscellaneous	Office Equipment/Supplies/Services	http://www.nasdaq.com/symbol/usat
USATP	"USA Technologies, Inc."	21.88	$9.74M	n/a	Miscellaneous	Office Equipment/Supplies/Services	http://www.nasdaq.com/symbol/usatp
USAK	"USA Truck, Inc."	10.01	$82.98M	1992	Transportation	Trucking Freight/Courier Services	http://www.nasdaq.com/symbol/usak
UTMD	"Utah Medical Products, Inc."	67.9	$255.39M	n/a	Health Care	Medical/Dental Instruments	http://www.nasdaq.com/symbol/utmd
UTSI	UTStarcom Holdings Corp	1.97	$71.83M	2000	Consumer Durables	Telecommunications Equipment	http://www.nasdaq.com/symbol/utsi
VALX	Validea Market Legends ETF	26.7199	$22.71M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/valx
VALU	"Value Line, Inc."	18.2	$176.82M	1983	Finance	Investment Managers	http://www.nasdaq.com/symbol/valu
VNDA	Vanda Pharmaceuticals Inc.	14.25	$626.24M	2006	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/vnda
BBH	VanEck Vectors Biotech ETF	113.8	$642.57M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/bbh
GNRX	VanEck Vectors Generic Drugs ETF	21.5216	$6.46M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/gnrx
PPH	VanEck Vectors Pharmaceutical ETF	52.97	$280.11M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/pph
VWOB	Vanguard Emerging Markets Government Bond ETF	78.49	$911.33M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/vwob
VNQI	Vanguard Global ex-U.S. Real Estate ETF	50.89	$3.39B	n/a	n/a	n/a	http://www.nasdaq.com/symbol/vnqi
VGIT	Vanguard Intermediate -Term Government Bond ETF	64.15	$943.07M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/vgit
VCIT	Vanguard Intermediate-Term Corporate Bond ETF	86.01	$10.48B	n/a	n/a	n/a	http://www.nasdaq.com/symbol/vcit
VIGI	Vanguard International Dividend Appreciation ETF	54.35	$168.66M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/vigi
VYMI	Vanguard International High Dividend Yield ETF	58.61	$174.71M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/vymi
VCLT	Vanguard Long-Term Corporate Bond ETF	90.21	$1.47B	n/a	n/a	n/a	http://www.nasdaq.com/symbol/vclt
VGLT	Vanguard Long-Term Government Bond ETF	74.82	$472.36M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/vglt
VMBS	Vanguard Mortgage-Backed Securities ETF	52.4	$2.99B	n/a	n/a	n/a	http://www.nasdaq.com/symbol/vmbs
VNR	Vanguard Natural Resources LLC	0.7316	$95.86M	n/a	Energy	Oil & Gas Production	http://www.nasdaq.com/symbol/vnr
VNRAP	Vanguard Natural Resources LLC	3.41	n/a	n/a	Energy	Oil & Gas Production	http://www.nasdaq.com/symbol/vnrap
VNRBP	Vanguard Natural Resources LLC	2.86	$20.02M	n/a	Energy	Oil & Gas Production	http://www.nasdaq.com/symbol/vnrbp
VNRCP	Vanguard Natural Resources LLC	2.87	n/a	n/a	Energy	Oil & Gas Production	http://www.nasdaq.com/symbol/vnrcp
VONE	Vanguard Russell 1000 ETF	104.4078	$720.41M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/vone
VONG	Vanguard Russell 1000 Growth ETF	110.4104	$855.87M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/vong
VONV	Vanguard Russell 1000 Value ETF	98.56	$894.43M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/vonv
VTWO	Vanguard Russell 2000 ETF	109.27	$917.87M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/vtwo
VTWG	Vanguard Russell 2000 Growth ETF	114.11	$174.02M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/vtwg
VTWV	Vanguard Russell 2000 Value ETF	103.12	$170.15M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/vtwv
VTHR	Vanguard Russell 3000 ETF	104.83	$304.01M	n/a	n/a	n/a	http://www.nasdaq.com/symbol/vthr
VCSH	Vanguard Short-Term Corporate Bond ETF	79.42	$15.93B	n/a	n/a	n/a	http://www.nasdaq.com/symbol/vcsh
